회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)에이치알에스,36640,2022,64.0,244.0,6.0,8.0,848.0,449.0,10.0,6.0,2.0,42.0,247.0,47.0,91.0,9.74,11.95,11.65,9.78,9.63,13.29,-0.12,-11.19,-3.1775577523306646,-3.18,-13.45,8.33,2.42,15.29,24376.0,21.0,102.0,28.0,41.0,56.0,0.7366419234288671,6.46,3.0,4.0,1.0,1.0,1.0,1.0,43.0,24.0,8.293460925039872,798.9174360691256,5718.178167206211,987.794056161203,0.096094449169197,1.7519956574577646,0.9167707790330036,-4.772844464070015,-1.5878271408260924,0,1,0,0,0.0
(주)유투바이오,221800,2019,-1.0,-2.0,-1.0,-1.0,264.0,259.0,200.0,98.0,36.0,54.0,33.0,86.0,33.0,-0.11,-0.04,-0.04,-3.97,-4.1,-4.4,3.81,14.04,21.916376034074062,21.92,21.17,26.88,4.88,52.78,4135.0,19.0,582.0,22.0,0.0,35.0,0.8496695225157196,1.29,1.0,32.0,1.0,1.0,7.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.1835963791595815,-3.175520713439224,-6.818080853248701,0.3435606691488428,-0.170169777035415,1,0,0,0,1.0
(주)케이씨산업,112190,2022,-1.0,-1.0,-1.0,-1.0,130.0,96.0,282.0,101.0,57.0,8.0,17.0,35.0,26.0,1.21,0.41,0.52,1.32,1.18,1.85,3.82,-3.3,23.908956978205453,23.91,30.98,20.47,10.88,22.64,18043.0,13.0,29.0,22.0,2.0,36.0,0.5785176917522294,5.31,3.0,1.0,1.0,1.0,1.0,2.0,29.0,8.0,53.16666666666666,607206.3972965031,-6326066.537712218,274919.9544008612,0.1210370744194094,7.547876339495159,1.4612896378427376,0.3293163139505343,-0.1850844935977961,1,0,0,0,0.0
(주)앤씨앤,92600,2014,-13.0,-27.0,-2.0,-3.0,486.0,417.0,20.0,17.0,8.0,56.0,103.0,70.0,83.0,-4.0,-4.48,-5.32,-3.37,-4.74,-7.51,-1.99,28.05,-2.43980011076077,-2.44,-4.2,1.94,-2.25,-31.7,5849.0,10.0,885.0,16.0,-33.0,-27.0,0.6387591694492948,29.93,1.0,44.0,1.0,1.0,2.0,1.0,27.0,17.0,-22.727272727272727,921.8867407336696,-185653.85210196665,1204.9330940541984,0.4596534303847661,-5.116777014505067,1.4132726551025665,-0.0426337223656073,0.1102918601345589,0,0,0,1,1.0
(주)뉴파워프라즈마,144960,2022,7.0,14.0,4.0,8.0,119.0,90.0,138.0,97.0,30.0,8.0,27.0,48.0,42.0,11.79,4.01,5.74,2.83,2.42,4.0,0.81,-0.5600000000000005,18.426176531222254,18.43,30.8,8.82,13.81,13.17,116489.0,18.0,57.0,33.0,17.0,41.0,0.5572241794800609,5.84,2.0,2.0,1.0,1.0,1.0,1.0,25.0,8.0,4.916666666666667,581.676995854582,4333.550880328802,438.3145282157018,0.3052660282925666,5.899155189876608,0.4895300463117399,-0.851151632040925,0.9336858636286358,0,0,1,0,0.0
(주)케이피엠테크,42040,2017,-11.0,-12.0,-4.0,-17.0,251.0,236.0,59.0,16.0,33.0,16.0,82.0,26.0,63.0,-9.12,-13.08,-19.3,-4.77,-5.63,-19.87,17.17,1.950000000000001,46.24727822502684,46.25,10.7,64.75,32.51,-9.74,6606.0,5.0,57.0,23.0,-85.0,16.0,0.2384640301854437,3.68,1.0,2.0,1.0,0.0,0.0,1.0,46.0,21.0,-28.50877192982456,1586.76759708377,-30533.048048051824,4180.210731489992,0.2833411547600674,-0.22650945745251,1.191202277400491,0.0969818775959664,-0.0904376961540583,1,0,0,0,1.0
(주)디와이디,219550,2021,-48.0,-70.0,-28.0,-17.0,336.0,277.0,148.0,42.0,41.0,40.0,11.0,56.0,40.0,-383.421,-97.2315,-286.015,-62.3485,-63.854000000000006,-67.02,7.6,-248.181,-53.6133746540645,-53.6145,-65.652,-44.8,-53.77,22.31,-28315.1,-39.85,-4989.45,-231.25,0.0,0.0,1.661801635277962,6.07,2.0,24.0,2.0,1.0,3.0,1.0,9.0,9.0,-4.819391634980988,11858.380858398725,-8310.919801019543,2880.944155728785,0.7608791562669236,-0.1353716693081108,0.2368618734590864,0.0902530270600159,-0.0873575299066783,1,0,0,0,1.0
에이치엘비생명과학(주),67630,2014,34.0,59.0,20.0,18.0,113.0,95.0,148.0,113.0,34.0,6.0,16.0,51.0,40.0,11.47,4.23,3.84,5.01,3.56,3.97,1.27,56.55,-30.753523759789108,-30.75,-51.9,29.5,83.21,14.92,12751.0,38.0,360.0,35.0,11.0,18.0,1.094805071330084,5.29,1.0,11.0,1.0,1.0,3.0,1.0,26.0,16.0,44.16666666666666,1316.8300732369444,1696.716212646037,484.123687892182,0.1049387790712022,3.6028461630673965,1.103964466213621,17.59493931359254,-1.1121019908174832,0,1,0,0,1.0
(주)버킷스튜디오,66410,2020,-13.0,-16.0,-4.0,-13.0,135.0,122.0,48.0,47.0,26.0,11.0,77.0,43.0,68.0,-11.35,-16.99,-22.06,0.87,0.56,1.54,2.39,-0.8699999999999992,34.463803725789695,34.46,97.8,8.13,32.25,-6.65,-1131.0,-2.0,-29.0,-5.0,0.0,0.0,0.3202911146455349,8.04,1.0,6.0,1.0,0.0,1.0,1.0,25.0,21.0,-11.918238993710691,1345.6900842157531,-9149.949628852906,2847.103291252932,0.1991147223271394,13.95506416407651,-0.0696698545139426,0.9607956279022092,-0.3481693799063893,1,0,0,0,1.0
(주)천일고속,650,2022,-12.0,-26.0,-6.0,-9.0,53.0,50.0,106.0,68.0,23.0,-16.0,42.0,17.0,49.0,-19.21,-21.92,-15.93,-9.71,-12.61,-19.66,-3.16,-17.67,-12.535300820255785,-12.54,-35.92,-5.31,28.49,-16.22,16579.0,30.0,154.0,44.0,-36.0,-27.0,0.6874414561677791,34.135,3.0,3.0,1.0,1.0,1.0,3.0,66.0,47.0,-14.373960560703257,3248.7455831138795,-56528.43098414392,2293.382475785397,0.1558083470892467,0.2073506743321984,1.248190160780282,-10.63116998651673,0.3557860111938918,0,0,0,1,1.0
제이엠티(주),94970,2017,-3.0,-7.0,-2.0,-1.0,127.0,110.0,126.0,117.0,25.0,14.0,14.0,65.0,44.0,19.27,11.221499999999992,5.27,10.847499999999988,10.777999999999988,9.43,0.45,17.31,73.9838712143612,73.98,131.04,18.74,53.47,35.51,28775.0,29.0,117.0,19.0,27.0,50.0,1.4935754239915044,9.0,4.0,7.0,2.0,2.0,5.0,3.0,26.0,17.0,101.3846153846154,2521.642818255649,-29670.08372986761,745.6224533683238,0.04117117210714006,1.608624871488955,1.433704446738914,0.2861737868051873,-0.1814071584145944,1,0,0,0,1.0
(주)디스플레이테크,66670,2022,-7.640000000000001,-138.82000000000002,-1.0,-2.0,839.0,827.0,10.0,7.0,0.0,50.0,85.0,57.0,91.0,4.39,5.36,9.89,2.36,1.66,4.46,-1.84,0.8199999999999998,-12.454655856546578,-12.45,-21.13,2.5,-48.058,-67.14580000000001,11918.0,7.0,411.0,17.0,57.0,82.0,0.3973524548082002,3.71,1.0,5.0,1.0,0.0,1.0,1.0,26.0,22.0,10.264367816091951,527.1492410785113,49061.4211863824,1208.397939182002,0.0735119714168588,2.3296128955851505,0.3320339201987817,-0.0698261096430838,-1.307309654344555,0,1,0,0,0.0
(주)제이티,89790,2015,-18.0,-24.0,-10.0,-15.0,79.0,73.0,124.0,120.0,42.0,-11.0,3.0,42.0,45.0,-14.03,-8.09,-10.18,-6.41,-7.18,-9.87,0.66,-37.98,3.817422743637759,12.75,-27.17,88.63,-19.5,69.49,9411.0,19.0,56.0,27.0,-38.0,-22.0,0.6856029104923632,2.65,1.0,3.0,1.0,1.0,2.0,1.0,26.0,18.0,-6.522177419354839,1068.0412038989462,-3604.8822935799926,694.3729308989067,0.3391617960180248,-2.4348416758205955,0.9661402999907812,5.245966391813872,-1.0868071830278276,1,0,0,0,1.0
(주)이루다,164060,2022,1.0,1.0,0.0,1.0,147.0,85.0,77.0,70.0,33.0,18.0,30.0,58.0,56.0,19.91,11.15,15.81,11.18,10.99,17.87,1.86,10.23,9.02683157251,9.03,-6.93,38.24879999999997,50.8,56.31359999999994,19910.0,25.0,93.0,43.0,37.0,61.0,0.589326962827353,7.15,1.0,2.0,1.0,1.0,2.0,1.0,18.0,4.24,13.606911447084231,2500.911954517309,-81855.1394484041,2397.0158475672984,0.2977354639567693,2.8998331751895066,0.8859048412072497,-0.6408945115835675,0.3065102040031724,0,0,0,1,0.0
(주)디에스케이,109740,2022,-3.0,-11.0,-1.0,-3.0,225.0,177.0,32.0,30.0,7.0,29.0,82.0,51.0,76.0,-4.75,-6.26,-19.94,-6.13,-6.82,-27.21,0.58,-4.41,1.4353895815846542,1.44,-5.72,10.3,-3.13,-5.7,9521.0,5.0,21.0,20.0,-101.0,-49.0,0.2488381959082224,10.86,1.0,1.0,0.0,0.0,1.0,0.0,29.0,15.0,159.0625,935.408896273838,216638.17447055803,2851.982569078791,0.1349878154691905,0.1294140442964151,1.3972640133822565,-0.044273708650087,0.1905850600349797,0,0,1,0,0.0
유아이엘(주),49520,2021,2.0,8.0,1.0,1.0,210.0,167.0,50.0,42.0,10.0,31.0,60.0,59.0,67.0,-11.72,-8.13,-6.16,-2.37,-3.16,-2.49,-0.54,-5.07,-1.2616553455881196,0.0,0.0,0.0,0.0,0.0,26702.0,13.0,39.0,10.0,-61.0,-17.0,1.26878380647737,8.74,3.0,4.0,1.0,1.0,3.0,2.0,42.0,23.0,-3.599735799207397,424.417609602021,35740.57453244132,222.6793260641574,0.1032972528213378,-1.0764929082115826,0.4507982434069031,-0.1025891758613703,0.91762334841189,0,0,1,0,1.0
(주)씨티프라퍼티,52300,2014,108.99999999999989,428.0,24.599999999999994,21.0,212.0,211.0,24.0,17.0,6.0,16.0,89.0,30.0,81.0,-25.2,-13.97,-10.23,-4.47,-4.76,-4.6,1.24,-15.2,-29.24374940377871,-29.24,-46.35,-18.24,-23.56,-49.95,9135.0,24.0,1088.699999999999,19.0,-54.0,38.0,1.248897339251376,7.91,3.0,41.049999999999976,1.0,1.0,2.0,3.0,29.0,23.0,-5.956989247311828,1215.0876549364011,59337.85822300925,785.6984745957319,0.2599705395336111,-3.767664301558092,0.4189152409989173,-0.1391615269508573,-0.4143343137648181,0,1,0,0,1.0
비플라이소프트(주),148780,2020,3.0,10.0,4.0,1.0,69.0,69.0,0.9000000000000008,0.4500000000000004,43.0,-28.0,21.0,62.0,1.050000000000001,-298.54,-44.06,-14.04,-16.48,-16.72,-6.13,0.6,-248.181,-36.77035136309578,-36.77,-3.32,-57.8285,28.05,25.73,4506.0,39.19999999999993,881.0,18.0,-76.0,-49.0,2.537836355184331,13.25,6.0,53.0,2.0,2.0,5.0,3.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0645585906194044,-15.715336148153895,0.4363820609940221,0.4640030986434607,-0.2456773727634607,1,0,0,0,1.0
위즈코프(주),38620,2022,15.0,0.0,2.0,3.0,2116.6200000000026,2105.3500000000026,12.0,3.31,0.0,31.0,1048.5300000000047,33.0,90.0,3.7,3.1,6.31,2.23,1.66,3.51,-1.2,13.29,1.3847083915270384,1.38,-2.08,3.15,16.17,-4.62,9105.0,10.0,17.0,22.0,29.0,61.0,0.4709370981784361,45.26170000000022,1.0,1.0,0.0,0.0,1.0,1.0,29.0,24.0,27.27586206896552,671.7077789327178,52343.2472733673,1277.1953503548714,0.1670148700411834,5.843546125657598,0.2863611088574431,-0.3119384781073928,0.1793396236677741,0,0,1,0,0.0
(주)비케이홀딩스,50090,2014,7.0,13.0,5.0,29.0,69.0,66.0,188.0,150.0,36.0,-16.0,1.0,36.0,35.0,-43.41,-28.45,-96.3385,1.29,1.23,8.47,11.272999999999998,-39.44,-20.40568145008338,-20.41,30.721499999999985,-35.36,-77.23,-53.15,2007.0,2.0,9.0,15.0,-596.5,-49.0,0.1634449793258029,2.37,1.0,0.0,0.0,0.0,0.0,1.0,24.0,20.0,-5.199203187250996,2533.609138330376,13010.633848475918,5376.199647321553,0.0897183557363283,2.0596601627225697,-0.3674207676974148,-3.306798103137353,-1.5977668496967037,0,1,0,0,1.0
(주)로보티즈,108490,2022,18.0,28.0,6.0,27.0,551.0,470.0,45.0,19.0,20.0,58.00000000000001,156.0,74.0,69.0,-0.34,-0.24,-0.87,-1.08,-2.13,-8.36,0.82,-1.4300000000000002,53.249672776559805,53.25,81.23,6.68,15.65,6.83,11804.0,10.0,50.0,46.0,-2.0,11.0,0.2105665228284603,21.634000000000004,0.0,1.0,0.0,0.0,1.0,0.0,25.0,6.0,-921.7533797623925,3239.138641735396,21964.98361707809,10605.414823203297,0.6063047482840063,-6.46130771374114,1.320509223860838,-0.4078310564642048,0.439991464032899,0,0,1,0,1.0
(주)다산네트웍스,39560,2017,-3.0,-7.0,-1.0,-2.0,129.0,107.0,111.0,98.0,21.0,13.0,19.0,59.0,47.0,-1.3,-0.89,-0.81,0.3,0.01,0.01,0.97,27.71,-6.923710140837779,-6.92,-5.65,-8.74,37.81,-30.16,52295.60000000002,17.0,136.0,19.0,-4.0,16.0,0.8886111651934003,4.15,2.0,6.0,1.0,1.0,2.0,1.0,31.0,24.0,125.55555555555556,1055.0821331422312,19248.221194102105,561.6504369362372,0.3579771419580497,2061.290800025392,-0.0062623649445755,-0.2436959151011499,0.4590178840272148,0,0,1,0,1.0
(주)코데즈컴바인,47770,2014,-3.0,-10.0,-3.0,-2.0,49.0,19.0,1258.0,1120.0,31.0,-42.0,0.0,40.0,7.0,-140.45,-28.3,-23.08,-29.18,-29.31,-28.99,1.5,-87.79999999999998,-46.69339865811127,-46.69,-64.01,-20.77,-31.81,-18.98,6447.0,9.0,35.0,6.0,-370.0,-137.0,1.453598676102403,9.13,5.0,5.0,1.0,1.0,2.0,2.0,29.0,23.0,-1.035175879396985,5996.123588169732,-7960.573814669399,303.8314363026139,0.6277168301371104,-1.1150306330641615,1.3669830325053094,-0.1708547905974183,0.203877317726499,0,0,0,1,1.0
(주)이브이첨단소재,131400,2016,-11.0,-14.0,-6.0,-7.0,70.0,57.0,122.0,114.0,41.0,-15.0,14.0,36.0,45.0,-19.19,-9.09,-9.11,-6.78,-6.82,-7.05,2.33,11.93,25.73482935376065,25.73,50.64,15.04,20.96,9.45,9042.0,13.0,22.0,15.0,-61.0,-11.0,0.8676811880742566,6.33,4.0,2.0,1.0,1.0,1.0,3.0,20.0,14.0,-9.16158536585366,1604.6353265970947,-13977.16733235319,834.8864414084085,0.1176131924863203,-0.8746312522873831,0.7723573388511538,0.50995886482634,-0.2740316880171769,1,0,0,0,1.0
(주)앱코,129890,2022,1.0,1.0,0.0,1.0,341.0,232.0,78.0,32.0,38.0,43.0,40.0,61.0,56.0,-27.28,-18.19,-21.33,-13.66,-13.84,-18.74,0.79,-17.98,-19.703038538578145,-19.7,-35.25,29.6,-18.82,39.9,-8567.0,-9.0,-48.0,-10.0,0.0,0.0,0.8288964759344774,6.08,2.0,3.0,1.0,1.0,2.0,1.0,23.0,4.0,-3.426136363636364,1087.9429964879805,-4191.951130470771,738.8515328126682,0.2233132107146427,-0.1920237301504683,0.920209066848346,0.8124142827924566,-2.392105950131264,1,0,0,0,0.0
(주)에이프로젠바이오로직스,3060,2014,-19.0,-31.0,-5.0,-13.0,467.0,403.0,37.0,17.0,17.0,45.0,90.0,57.0,73.0,-6.56,-6.28,-13.28,-5.63,-6.56,-16.17,1.77,26.87,8.393641030411498,8.39,11.93,3.99,12.01,6.54,7527.0,9.0,34.0,23.0,-58.0,-33.0,0.3901095744097192,2.76,1.0,2.0,0.0,0.0,1.0,1.0,64.0,40.0,-15.185185185185183,1021.678578621656,-9174.221025267228,1917.6638105473849,0.2312486768742709,-2.028327366524014,1.22298208798621,0.4606748105685358,-0.5206156726106763,1,0,0,0,1.0
(주)디티앤씨,187220,2022,15.0,21.0,6.0,13.0,91.0,90.0,74.0,65.0,30.0,-3.0,42.0,34.0,57.0,1.49,1.49,2.49,2.18,2.13,4.11,2.87,2.98,13.750176426108016,13.75,36.86,4.65,13.03,5.3,63363.0,28.0,56.0,57.0,4.0,32.0,0.4864391551356153,3.5,2.0,1.0,1.0,1.0,1.0,2.0,24.0,10.0,116.75,418.7097134400266,4264.932076576753,494.2303536367282,0.2860830200667125,7.855730024661836,1.52377317203816,-0.7743857266515792,0.8523990077371718,0,0,1,0,0.0
(주)센코,347000,2022,5.0,8.0,2.0,4.0,152.0,117.0,76.0,66.0,30.0,19.0,73.0,57.0,57.0,2.32,1.24,2.08,3.82,3.67,6.76,3.2,-4.16,4.754070147097675,4.75,-8.27,28.86,47.89,61.23,9957.0,13.0,55.0,24.0,9.0,39.0,0.5314027137935969,5.82,1.0,2.0,1.0,1.0,1.0,1.0,20.0,4.0,65.05102040816327,2583.368731123139,39344.95295310899,2758.933232958856,0.1887892367461451,4.738036356145594,1.829285331394361,-0.3151449758882022,-3.123086948406413,0,1,0,0,0.0
코아스템켐온(주),166480,2019,-8.0,-95.0,-1.0,-3.0,645.0,639.0,15.0,9.0,1.0,44.0,44.0,52.0,87.0,-8.62,-5.53,-18.0,-5.36,-5.82,-20.95,-1.39,-3.31,-4.05029940546406,-4.05,-9.89,3.3,8.82,9.67,11543.0,13.0,42.0,48.0,-38.0,-8.0,0.2835380468930225,2.68,1.0,1.0,0.0,0.0,1.0,1.0,21.0,9.0,-23.44559585492228,1907.9511314552688,-264354.537277262,5857.361027261182,2.1426788939516355,-0.9706972088808462,1.461913989832315,1.4437924684232963,0.8673203425592653,0,0,0,1,1.0
에스퓨얼셀(주),288620,2022,-10.0,-18.0,-5.0,-18.0,238.0,179.0,117.0,76.0,30.0,48.0,10.0,83.0,46.0,1.2,0.59,1.61,1.58,0.88,2.55,1.25,-6.05,28.829152116898456,28.83,34.53,6.12,-1.12,17.93,5503.0,4.0,34.0,12.0,14.0,43.0,0.3055101867656819,1.88,1.0,2.0,0.0,0.0,2.0,0.0,10.0,6.0,140.97222222222223,1982.05611096761,-20963.629701859823,2983.318855559736,0.281059474158056,12.232433144579566,5.379759921629174,0.2708566550967934,-0.2053216253110228,1,0,0,0,0.0
(주)코스나인,82660,2016,6.0,12.0,4.0,4.0,82.0,50.0,185.0,166.0,35.0,-11.0,11.0,48.0,35.0,-10.13,-3.35,-3.14,1.24,1.21,1.14,1.66,-10.35,1.9498115091206631,1.95,-0.47,4.25,-21.39,-5.84,30931.0,16.0,34.0,15.0,-21.0,18.0,1.0507794769460443,6.84,4.0,2.0,1.0,1.0,2.0,2.0,23.0,19.0,-7.388316151202749,623.2307420099613,5798.551514522783,214.09293895077792,0.0740068684886368,6.047526415807613,-0.4011676094965436,-1.598024577720223,3.615319924406048,0,0,1,0,1.0
한국맥널티(주),222980,2022,-3.0,-4.0,-2.0,-2.0,156.0,101.0,115.0,78.0,44.0,20.0,17.0,57.0,47.0,-8.69,-3.53,-4.3,-0.28,-0.77,-0.95,2.17,-13.93,4.502943326815513,4.5,-0.05,11.15,31.46,12.15,11976.0,13.0,39.0,17.0,-25.0,20.0,0.7869771832231475,12.05,2.0,2.0,1.0,1.0,2.0,1.0,27.0,9.0,-35.17605633802817,1326.5038816583617,-15907.109056230338,784.7693083544613,0.219541775411555,-21.47449547092118,0.238012202965811,1.0530933230456148,-1.9496809256701464,1,0,0,0,0.0
(주)고바이오랩,348150,2022,-51.0,-105.0,-12.0,-125.0,1146.0,1135.0,30.0,9.0,11.0,75.0,117.0,83.0,77.0,-26.11,-21.43,-201.51,-15.84,-17.71,-172.728,-3.782,-5.039999999999999,17.708481630538305,17.71,3.91,221.77,301.12,250.68,-15851.0,-13.0,-104.0,-137.0,0.0,0.0,0.0936462775813307,25.76,0.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,-12.585421412300684,2188.553540959991,-12618.276768126789,18000.66810120686,1.6494359061882058,-0.3952729481259882,0.88107769683105,0.2678355316661964,-0.4559669930051903,1,0,0,0,1.0
에스지에이(주),49470,2014,-1.0,-1.0,0.0,-1.0,204.0,189.0,96.0,63.0,26.0,33.0,27.0,65.0,51.0,8.5,7.46,8.38,7.17,5.97,7.87,1.14,6.79,16.67686566785041,16.68,7.62,38.41,13.98,8.53,14016.0,17.0,2502.8000000000056,24.0,35.0,46.0,0.7041724389733276,1.96,1.0,110.20000000000023,1.0,1.0,2.0,1.0,27.0,23.0,387.5,1020.2871362237656,14247.386726515142,738.147670827868,0.2198505481905034,4.06373304619428,0.8606714781380957,4.5978214352084645,1.9437675122376223,0,0,1,0,1.0
(주)우리로,46970,2022,-2.0,-4.0,-1.0,0.0,218.0,137.0,62.0,56.0,17.0,41.0,24.0,75.0,62.0,-8.84,-6.09,-3.5,2.71,2.19,1.36,0.19,-53.48,-1.695470537474401,-1.7,1.08,-9.32,-7.8,22.56,9068.0,15.0,96.0,9.0,-38.0,6.0,1.6202526726133684,15.04,3.0,10.0,2.0,2.0,6.0,2.0,26.0,12.0,-21.38888888888889,982.9700039199488,28722.7889886474,373.8874897172254,0.0746643545701481,7.681361593875562,-1.4130507131121297,-0.5507809695407349,-1.160751582684633,0,1,0,0,0.0
(주)미래컴퍼니,49950,2016,-7.0,-32.0,-2.0,-2.0,210.0,189.0,40.0,37.0,6.0,29.0,28.0,56.0,72.0,10.77,8.61,9.1,6.11,6.04,7.1,0.14,5.52,11.355579302528415,11.36,22.47,-0.23,28.86,1.36,27924.0,28.0,96.0,35.0,26.0,34.0,0.8077741256268121,4.81,2.0,3.0,1.0,1.0,2.0,2.0,32.0,19.0,20.271682340647857,2084.1314102772203,-126092.50275100772,1848.174083250644,0.2097668507918358,3.8891982695704304,0.769830958053613,-1.663421656140846,0.3957988853980155,0,0,0,1,1.0
(주)헥토이노베이션,214180,2022,22.0,375.0,10.0,21.0,168.0,164.0,86.0,77.0,3.0,28.0,80.0,69.0,54.0,21.33,7.24,12.24,7.84,7.27,13.55,-0.65,5.439999999999998,16.023857430415074,16.02,14.2,20.37,18.97,10.51,91480.0,17.0,1142.0,35.0,35.0,57.0,0.499167715867903,12.63,1.0,34.0,1.0,1.0,2.0,1.0,15.0,9.0,6.345444971037388,565.2753810002797,6133.993109690943,607.4869829144623,0.6454151587957094,7.37758064235125,0.942316079388178,-0.7897209815130364,-2.3110359161592458,0,1,0,0,0.0
(주)케이에이치필룩스,33180,2020,14.0,21.0,4.0,13.0,100.0,67.0,42.0,38.0,20.0,0.0,18.0,27.0,70.0,-17.37,-18.77,-39.67,0.33,0.01,0.05,2.95,-12.080000000000002,-8.069035714434737,-8.07,-19.28,-3.08,-12.06,14.08,-4135.35,-2.0,-6.0,-4.65,0.0,0.0,0.3101109581804079,4.94,2.0,1.0,0.0,0.0,0.0,1.0,41.0,23.0,-6.813643926788686,1365.6416300818466,52077.71988078495,3103.3544113069893,0.2915518868049265,445.3105508704555,-0.0012690513305021,-0.2531602328084115,-3.122982722026285,0,1,0,0,1.0
(주)티앤알바이오팹,246710,2020,-209.25,-717.0,-14.0,-76.75,1604.0,1499.25,5.0,3.0,2.0,72.5,767.75,88.0,90.5,-15.83,-15.72,-82.36,-13.93,-14.58,-80.95,-3.08,6.889999999999999,79.0673686837475,79.07,87.24,34.68,364.435,189.27,-1623.0,-3.0,-99.0,-24.0,0.0,0.0,0.1402965581393814,18.89,0.0,6.0,0.0,0.0,1.0,0.0,11.0,6.0,-25.186846038863976,3813.7512713558967,-20969.279129564144,25808.80480644904,1.200289282740154,-0.4826844911010943,0.9829823717762852,-8.135094971502722,-0.3217242186487489,0,0,0,1,1.0
웹케시(주),53580,2022,63.0,481.0,13.0,19.0,180.0,180.0,25.0,18.0,3.0,12.0,103.0,26.0,80.0,11.41,18.55,13.13,15.85,15.55,23.44,-0.36,-6.460000000000001,-5.27711847067184,-5.28,-28.9886,7.61,7.29,0.08,36151.0,28.0,449.0,41.0,32.0,56.0,0.6815954625649921,24.95,2.0,11.0,1.0,1.0,1.0,2.0,25.0,5.0,17.018779342723004,1940.2541711797585,23283.783632678733,2275.048464988748,0.7655735480232164,4.265730217590952,1.4097483958633072,-3.048132329289465,-3.690426143763879,0,1,0,0,0.0
(주)아이윈,90150,2015,4.0,6.0,2.0,2.0,189.0,123.0,136.0,72.0,38.0,27.0,51.0,58.0,42.0,2.24,1.15,0.95,1.7,1.55,1.6,1.12,0.1700000000000003,-2.8603761062823647,-2.86,-3.92,-1.37,2.34,-1.68,15982.0,16.0,91.0,16.0,6.0,25.0,0.9868114373257704,5.99,3.0,6.0,1.0,1.0,2.0,2.0,25.0,18.0,130.96153846153845,789.0309694414269,23478.75154743393,339.0462849928043,0.1124834181599633,9.928882308999004,1.3212586885234714,-1.1272289777162583,-0.275760360607249,0,1,0,0,1.0
(주)한빛소프트,47080,2017,-18.0,-349.0,-7.0,-7.0,216.0,211.0,69.0,41.0,2.0,28.0,42.0,53.0,59.0,6.22,4.81,2.81,-3.29,-3.82,-3.7,-0.1,43.89,-8.509742918267664,-8.51,0.75,-17.01,27.89,43.45,8273.0,23.0,2035.0,21.0,13.0,41.0,1.0799392432982493,7.33,2.0,114.0,2.0,1.0,2.0,2.0,25.0,22.0,42.13592233009709,4995.689376594737,-40436.84112488988,2736.7896938949334,0.2884383417205818,-7.998724195356813,-0.5286459194024462,-0.3876085280180929,0.6229621896422936,0,0,0,1,1.0
키네마스터(주),139670,2022,-86.62,0.0,-34.78,-43.0,1351.0,1287.9999999999998,71.0,12.0,0.84,86.58,204.0,93.58,58.0,-84.56,-69.0954,-78.34,-53.348800000000004,-54.137600000000006,-74.9588,-0.85,-81.011,-32.708824809247716,-32.708,-33.18,-63.4356,-25.81,18.87,-5105.0,-29.32,-1783.02,-26.0,0.0,0.0,1.1999715412495988,12.63,1.0,40.0,1.0,1.0,9.0,1.0,22.0,13.0,-8.352826510721247,12584.359532109844,-7915.457639348658,6124.923692425649,1.4673467980276746,-1.1974839870859968,1.173914020014086,7.518197608039463,-2.116315427218393,1,0,0,0,0.0
(주)제넨바이오,72520,2015,-15.0,-25.0,-13.0,-8.0,63.0,51.0,558.0,532.0,51.0,-30.0,20.0,51.0,15.0,-199.58,-43.31,-32.24,-19.44,-19.68,-14.79,1.62,-110.48000000000002,-32.47140906355108,-32.47,-10.25,-46.24,-21.69,-45.35,-6131.0,-10.0,-21.0,-6.0,0.0,0.0,1.650003353175375,9.83,4.0,2.0,1.0,1.0,2.0,3.0,35.0,20.0,-0.3382891618185736,3261.2432399309114,-2861.460303435083,300.4322684540282,0.2039446243941078,0.256751458039648,0.4677036644699317,-1.1336402816337434,-1.1923241285679127,0,0,0,1,1.0
