회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)아이앤씨테크놀로지,52860,2015,-27.0,-48.0,-12.0,-69.0,189.0,143.0,85.0,28.0,26.0,13.0,7.0,28.0,54.0,-67.39,-58.14,-249.16327496751987,-11.32,-11.59,-76.21,1.35,-43.83,-24.14766896310291,-24.15,-5.16,-29.68,80.64,-1.05,-23323.0,-43.0,-142.0,-204.16090655562178,0.0,0.0,0.1762158191501246,18.92,1.0,1.0,0.0,0.0,0.0,1.0,28.0,15.0,-1.210456942003515,1358.4512681325944,-8550.751187130732,4165.285868822769,1.0,0,0,0,1
(주)아이에스이커머스,69920,2017,-14.0,0.0,-3.0,-8.0,291.0,289.0,28.0,28.0,0.0,42.0,71.0,64.0,78.0,58.94,63.106424965615794,92.39,-0.68,-1.82,-3.83,-1.88,53.58,9.31198728576729,71.13,97.37,38.67,48.32,-73.6,53739.0,55.0,6844.0,147.0,63.0,91.08045327781088,0.3759717281497499,4.6,1.0,19.0,1.0,0.0,1.0,1.0,23.0,17.0,2.5,1249.9134533802162,-18091.92566479367,2590.928689851414,1.0,0,0,0,1
(주)아이엠,101390,2020,-11.0,-24.0,-8.0,-4.0,66.0,46.0,266.0,227.0,34.0,-21.0,11.0,41.0,27.0,-46.43,-13.61,-8.55,-7.11,-7.22,-4.85,2.77,4.5,-32.645855509978915,-32.65,-26.45,-36.4,-27.64,-29.55,29330.0,37.0,68.0,20.0,-43.0,33.0,1.850328919514764,9.86,5.0,3.0,2.0,1.0,2.0,3.0,18.0,16.0,-1.9544364508393288,1594.9411269048967,18531.13073021368,235.2148494510505,1.0,0,0,0,1
(주)아이윈플러스,123010,2018,-4.0,-5.0,-3.0,-5.0,71.0,56.0,192.0,126.0,55.0,-13.0,27.0,31.0,34.0,-53.13,-23.13,-47.4,-20.09,-20.3,-43.36,3.86,-24.72,-19.214506342572225,-19.21,-28.06,-14.58,-34.88,-14.39,1437.0,8.0,13.0,16.0,-305.0,-122.0,0.5239847127653039,6.0,2.0,1.0,0.0,0.0,1.0,1.0,21.0,8.0,-4.078091106290673,3127.850015580558,-22044.96369806604,2042.998719040224,1.0,0,0,0,1
(주)알톤스포츠,123750,2017,-45.0,-56.0,-22.0,-30.0,139.0,76.0,95.0,94.0,39.0,19.0,23.0,68.0,51.0,-51.7,-33.01,-49.06,-18.58,-18.72,-30.38,1.89,-43.010000000000005,-27.80354243025584,-27.8,-21.37,-38.35,-17.34,-18.31,-10064.0,-17.0,-73.0,-23.0,0.0,0.0,0.7347372612237831,3.72,2.0,3.0,1.0,1.0,2.0,1.0,14.0,14.0,-2.188320209973753,1398.561497221344,-637888.662890156,978.4260677445576,1.0,0,0,0,1
(주)앤씨앤,92600,2014,-13.0,-27.0,-2.0,-3.0,486.0,417.0,20.0,17.0,8.0,56.0,103.0,70.0,83.0,-4.0,-4.48,-5.32,-3.37,-4.74,-7.51,-1.99,28.05,-2.43980011076077,-2.44,-4.2,1.94,-2.25,-31.7,5849.0,10.0,885.0,16.0,-33.0,-27.0,0.6387591694492948,29.93,1.0,44.0,1.0,1.0,2.0,1.0,27.0,17.0,-22.727272727272727,921.8867407336696,-185653.85210196665,1204.9330940541984,1.0,0,0,0,1
(주)에스메디,118000,2014,-22.0,-34.0,-13.0,-21.0,96.0,86.0,137.0,133.0,37.0,-2.0,8.0,54.0,42.0,-74.13,-53.23,-76.85,-28.48,-29.14,-51.58,2.82,-45.06999999999999,-10.447041135392048,-10.45,9.15,-25.85,-5.64,-9.51,-3170.0,-16.0,-246.0,-27.0,0.0,0.0,0.5978996952813598,2.59,1.0,9.0,1.0,1.0,1.0,1.0,15.0,15.0,-4.024390243902439,4036.056170947444,-6427.044702443329,2853.2251701336127,1.0,0,0,0,1
(주)에이디칩스,54630,2014,-29.0,-40.0,-16.0,-8.0,229.0,143.0,118.0,63.0,39.0,37.0,69.0,66.0,46.0,-70.87,-27.76,-15.5,-22.79,-22.86,-13.19,0.91,-31.040000000000006,-24.115504425170293,-24.12,-28.71,-13.2,-39.16,-3.14,2071.0,16.0,53.0,8.0,-196.0,-159.0,1.8567033667883428,9.54,4.0,7.0,2.0,1.0402266389054375,6.0,3.0,28.0,23.0,-4.178082191780822,2597.429097725257,-5751.1133467719565,593.8065837727976,1.0,0,0,0,1
(주)에이비프로바이오,195990,2017,-32.0,-41.0,-13.0,-49.0,114.0,70.0,68.0,61.0,31.0,5.0,7.0,41.0,59.0,-11.22,-8.8,-25.09,-6.22,-6.9,-25.4,3.95,-11.24,3.3098558255118573,3.31,-31.79,61.21,-7.22,-10.54,718.0,0.0,2.0,2.0,-1540.7354114455702,-947.0,0.2672252219917538,2.85,1.0,1.0,0.0,0.0,1.0,1.0,20.0,9.0,-6.366120218579235,842.22284508207,-2512.39135100168,1871.0635505538603,1.0,0,0,0,1
(주)오스코텍,39200,2014,-11.0,-15.0,-5.0,-10.0,168.0,95.0,67.0,53.0,30.0,22.0,8.0,54.0,60.0,-9.5,-5.62,-12.02,-1.72,-2.05,-4.42,2.41,7.890000000000001,-3.661633587914406,-3.66,-7.21,0.82,-21.72,-1.2,1654.0,5.0,18.0,10.0,-124.0,-78.0,0.4717588555140848,5.65,1.0,2.0,0.0,0.0,1.0,1.0,26.0,17.0,-19.306930693069308,2020.540232306516,-22432.234185150453,2572.3560680129845,1.0,0,0,0,1
(주)위메이드맥스,101730,2014,11.040226638905438,0.0,6.0402266389054375,13.442493027959813,700.0,700.0,9.0,8.0,0.0,45.0,292.0,53.0,91.04022663890544,-4.49,-3.95,-13.02,-2.97,-4.14,-15.44,-4.38,-11.92,-9.72910717454968,-9.73,-22.16,10.09,-40.68,-2.64,19687.0,18.0,423.0,65.0,-20.0,5.0,0.2826779893685168,4.02,0.0,6.0,0.0,0.0,1.0,0.0,27.0,15.0,-356.4248451477649,2343.726286456457,79319.4335148194,7608.272713224605,1.0,0,0,0,1
(주)윈하이텍,192390,2018,-13.0,-19.0,-7.0,-9.0,139.0,115.0,118.0,83.0,38.0,15.0,11.0,53.0,46.0,11.74,7.66,6.72,5.658906520285555,5.521722385008936,9.59,0.88,4.01,21.57910695418312,21.58,33.11,10.66,38.88,1.8,19148.0,15.0,80.0,20.0,33.0,52.0,0.7621941284175101,3.3,2.0,4.0,1.0,1.0,2.0,2.0,13.0,10.0,6.210762331838565,715.9704634022823,-2320.640746106678,430.3380286693589,1.0,0,0,0,1
(주)육일씨엔에쓰,191410,2020,-7.0,-10.0,-6.0,-5.0,49.0,30.0,361.0,346.0,56.04022663890544,-38.0,9.0,37.0,22.0,-81.21,-27.64,-28.16,-20.77,-20.87,-22.54,2.25,-61.94,-17.981975687202436,-17.98,0.44,-25.95,24.14,-14.98,1708.0,2.0,4.0,2.0,-1260.0,-596.0,1.0276512018267585,9.59,5.0,2.0,1.0,1.0,1.0,3.0,17.0,9.0,-0.9082652134423252,2180.774731309211,-6638.847328702503,460.0345002860112,1.0,0,0,0,1
(주)이미지스테크놀로지,115610,2019,-50.0,-1447.0,-10.0,-8.0,438.0,365.0,25.0,25.0,1.0,68.0,71.0,88.0,80.0,-51.59,-50.14,-43.09,-35.14,-35.72,-34.03,-0.53,-19.5,-31.650970454283527,-31.65,-23.49,-61.5,11.04,69.58,-2955.0,-20.0,-1985.0,-16.0,0.0,0.0,1.2927369099356203,17.11,2.0,160.0,1.0,1.0,6.0,1.0,20.0,14.0,-2.848360655737705,1819.172645056917,-40537.04648602605,1124.9531298898055,1.0,0,0,0,1
(주)이스트소프트,47560,2014,2.0,3.0,1.0,2.0,79.0,79.0,186.0,111.0,36.0,-8.0,30.0,31.0,35.0,-6.26,-2.96,-4.73,-1.85,-2.09,-3.76,2.66,7.130000000000001,-1.5418870796096458,-1.54,9.84,-5.87,17.36,-5.26,26820.0,35.0,66.0,63.0,-8.0,8.0,0.5600650994757407,8.56,2.0,1.0,1.0,1.0,1.0,2.0,31.0,16.0,215.07256838622013,4074.4958822875215,181981.37669972517,2545.600492117449,1.0,0,0,0,1
(주)인바이오젠,101140,2014,-31.0,-75.0,-13.0,-8.0,279.0,130.0,72.0,60.0,17.0,62.0,14.0,95.08045327781088,58.0,-41.37,-18.85,-13.71,-14.84,-14.91,-10.85,2.2,-7.689999999999998,-28.93133840319157,-28.93,-29.46,-7.24,47.65,-7.98,-127.0,-2.0,-128.0,-1.0,0.0,0.0,1.654359526145342,4.65,3.0,113.0,1.0,1.0,6.4827196668652505,1.0,16.0,16.0,-8.865248226950355,4087.6218807570126,-24224.046515036345,1433.3000145211868,1.0,0,0,0,1
(주)일신석재,7110,2016,-3.0,-8.0,-1.0,-2.0,147.0,94.0,56.0,37.0,16.0,11.0,36.0,35.0,64.0,-4.37,-3.3,-5.33,-3.18,-3.29,-6.2,0.75,0.4399999999999995,-2.53786892462453,-2.54,14.31,-9.62,5.98,-12.74,2097.0,3.0,6.0,5.0,-107.0,-112.0,0.5372855319118814,6.38,3.0,1.0,1.0,1.0,1.0,2.0,53.0,38.0,-47.75862068965517,2132.4640651831,-189243.1587331268,2551.157858447123,1.0,0,0,0,1
(주)제넨바이오,72520,2015,-15.0,-25.0,-13.0,-8.0,63.0,51.0,558.0,532.0,51.0,-30.0,20.0,51.0,15.0,-142.82860115847882,-43.31,-32.24,-19.44,-19.68,-14.79,1.62,-97.44627775633592,-32.47140906355108,-32.47,-10.25,-46.24,-21.69,-45.35,-6131.0,-10.0,-21.0,-6.0,0.0,0.0,1.650003353175375,9.83,4.0,2.0,1.0,1.0,2.0,3.0,35.0,20.0,-0.3382891618185736,3261.2432399309114,-2861.460303435083,300.4322684540282,1.0,0,0,0,1
(주)중앙첨단소재,51980,2015,7.0,12.0,4.0,6.0,122.0,94.0,168.0,149.0,36.0,12.0,64.0,68.0,37.0,-103.14,-75.63,-115.38,-26.32,-26.52,-48.23,2.34,-78.76,-27.47897458184983,-27.48,18.22,-59.91,-8.16,-4.05,-15706.0,-43.482719666865314,-463.0,-83.0,0.0,0.0,0.6539492766741162,4.7,1.0,5.0,1.0,1.0,1.0,1.0,25.0,23.0,-5.033840947546532,10216.494751814977,-17820.833513256934,5827.170590224308,1.0,0,0,0,1
(주)진바이오텍,86060,2021,-1.0,-2.0,0.0,0.0,298.0,202.0,37.0,32.0,17.0,46.0,53.0,70.0,73.0,-1.09,-0.85,-0.77,-0.13,-0.34,-0.33,0.04,4.0,-2.7663060512167714,-2.77,-7.25,9.49,6.25,16.66,5666.0,9.0,41.0,9.0,-9.0,7.0,1.040514624845992,7.44,2.0,5.0,1.0,1.0,4.0,1.0,24.0,18.0,-327.5,1026.7212282495614,-15880.837386009143,718.3079035531166,1.0,0,0,0,1
(주)천일고속,650,2022,-12.0,-26.0,-6.0,-9.0,53.0,50.0,106.0,68.0,23.0,-16.0,42.0,17.0,49.0,-19.21,-21.92,-15.93,-9.71,-12.61,-19.66,-3.16,-17.67,-12.535300820255785,-12.54,-35.92,-5.31,28.49,-16.22,16579.0,30.0,154.0,44.0,-36.0,-27.0,0.6874414561677791,31.64883291564558,3.0,3.0,1.0,1.0,1.0,3.0,66.36203975014894,47.0,-14.373960560703257,3248.7455831138795,-56528.43098414392,2293.382475785397,1.0,0,0,0,1
(주)청호ICT,12600,2014,-7.0,-9.0,-4.0,-4.0,83.0,40.0,165.0,90.0,48.0,-6.0,5.0,28.0,38.0,-33.34,-14.29,-14.57,-9.61,-10.43,-11.24,2.59,17.369999999999997,-18.84247899031733,-18.84,-32.69,-11.73,-0.63,-3.29,16390.0,17.0,41.0,16.0,-89.0,-39.0,1.0362983400816606,12.18,5.0,2.0,1.0,1.0,1.0,3.0,47.0,34.0,-4.036697247706422,514.3576727879131,-3004.2692717237087,235.20111226378108,1.0,0,0,0,1
(주)초록뱀미디어,47820,2014,-41.0,-74.0,-8.0,-8.0,241.0,241.0,24.0,24.0,11.0,28.0,29.0,47.0,80.0,-9.1,-8.02,-7.94,-7.15,-8.24,-8.38,-1.08,0.5600000000000005,7.061714133769817,7.06,-18.15,47.75,12.94,-26.11,24771.0,56.724079500297876,6916.528629946504,97.0,-8.0,91.08045327781088,0.9509265336508576,6.45,2.0,162.73541144556975,1.0,1.0,2.0,2.0,26.0,22.0,-31.866666666666667,2831.659621183808,-14078.71448387148,2393.369588766021,1.0,0,0,0,1
(주)케이알엠,93640,2022,-4.0,-5.0,-1.0,-5.0,349.0,317.0,35.0,35.0,20.0,64.0,144.0,90.0,74.0,-19.44,-16.0,-70.67,1.75,0.27,1.43,9.75,-27.22,-13.005060549362806,-13.01,1.17,-60.77,13.3,-7.98,-4651.0,-7.0,-1029.0,-36.0,0.0,0.0,0.2051914756014975,21.34,0.0,27.0,0.0,0.0,1.0,0.0,26.0,17.0,-9.546370967741936,1970.8688012425816,-43023.26388060515,7112.596156152929,1.0,0,0,0,1
(주)케이엔더블유,105330,2020,-5.0,-12.0,-2.0,-3.0,190.0,155.0,75.0,64.0,19.0,33.0,87.0,70.0,57.0,-25.59,-13.98,-18.38,-13.52,-13.6,-18.15,0.77,-8.379999999999999,13.462722140448284,13.46,32.27,-14.72,-42.27,-15.15,892.0,1.0,4.0,2.0,-1106.0,-710.0,0.7050418807115361,2.65,1.0,2.0,1.0,1.0,2.0,1.0,23.0,15.0,-3.225968797181681,1508.898968545344,-36880.37918670012,1225.588251291074,1.0,0,0,0,1
(주)케이프,64820,2014,-3.0,-3.0,-1.0,-8.0,79.0,69.0,75.0,74.0,39.0,-9.0,11.0,33.0,57.0,0.65,0.11,0.73,0.17,-2.66,-21.06,-4.5099320436645804,15.79,-18.283726910353217,-18.28,-33.81,-7.44,24.18,-3.64,11790.0,7.0,17.0,53.0,1.0,31.0,0.1404227243126763,7.6,0.0,0.0,0.0,0.0,0.0,0.0,41.0,17.0,215.07256838622013,439.81859342141956,-46099.211985585,1435.2067059516069,1.0,0,0,0,1
(주)코데즈컴바인,47770,2014,-3.0,-10.0,-3.0,-2.0,49.0,19.0,1140.9076499464634,878.1371130041703,31.0,-41.040226638905445,0.9597733610945571,40.0,7.0,-140.45,-28.3,-23.08,-29.18,-29.31,-28.99,1.5,-87.79999999999998,-46.69339865811127,-46.69,-64.01,-20.77,-31.81,-18.98,6447.0,9.0,35.0,6.0,-370.0,-137.0,1.453598676102403,9.13,5.0,5.0,1.0,1.0,2.0,2.0,29.0,23.0,-1.035175879396985,5996.123588169732,-7960.573814669399,303.8314363026139,1.0,0,0,0,1
(주)코리아나화장품,27050,2020,11.0,24.120679916716313,3.0,4.0,146.0,88.0,47.0,31.0,12.0,10.0,41.0,31.0,68.0,-0.63,-0.5,-0.62,-0.31,-0.71,-0.97,0.05,-1.39,-6.643890109311449,-6.64,-6.99,-6.49,-26.06,-3.04,18379.0,16.0,32.0,21.0,-3.0,30.0,0.7590105753468743,10.22,4.0,1.0,1.0,1.0,1.0,2.0,36.0,25.0,-354.2857142857143,2546.7026631449944,178382.7767113373,2289.448169945645,1.0,0,0,0,1
(주)큐로컴,40350,2018,-19.0,-27.0,-7.0,-45.0,33.0,29.0,55.0,47.0,25.0,-20.0,10.0,10.0,65.0,-34.81,-77.58058972052493,-208.56,-8.98,-9.93,-75.58,11.18,-7.840000000000003,-20.1002764391656,-20.1,-46.64,-15.48,9.71,194.66761040833163,-16945.0,-18.0,-1302.0,-122.0,0.0,0.0,0.1479574206041973,11.71,1.0,5.0,1.0,0.0,0.0,1.0,27.0,22.0,-5.8108108108108105,2319.4668125919466,-18176.52158734995,10117.635440013906,1.0,0,0,0,1
(주)탑코미디어,134580,2018,-58.0,0.0,-15.0,-13.0,396.0,294.0,34.0,34.0,0.0,68.24135983343263,66.0,95.08045327781088,75.0,5.2,3.86,3.29,4.25,4.06,3.47,-0.16,35.43,3.684842493941807,3.68,18.59,-62.70358103605085,-5.41,-74.59882744402213,5618.0,15.0,6916.528629946504,13.0,26.0,43.0,1.150926911523959,3.0,2.0,21.0,1.0,1.0,6.4827196668652505,1.0,17.0,11.0,30.104166666666668,1123.6667635528645,-4955.992463690352,730.5692510216397,1.0,0,0,0,1
(주)티사이언티픽,57680,2014,-12.0,-18.0,-5.0,-4.0,143.0,143.0,75.0,51.0,28.0,13.0,25.0,42.0,57.0,7.98,7.15,4.08,5.64,5.5,5.21,1.99,50.08,-7.699936903066279,-9.74,22.74,-24.21,190.28,-3.14,4656.0,21.0,212.0,19.0,22.0,44.0,1.1123401500528245,7.1,3.0,11.0,2.0,1.0,2.0,3.0,26.0,22.0,38.57142857142857,3246.493331820532,-48678.735072053954,1670.5253703513763,1.0,0,0,0,1
(주)티앤알바이오팹,246710,2020,-176.44249302795987,-717.0,-14.0,-100.0,1047.6033995835814,921.5858368352199,8.839093444378229,5.879320083283671,2.0,68.24135983343263,314.8158647233806,88.0,91.04022663890544,-15.83,-15.72,-82.36,-13.93,-14.58,-80.95,-3.08,6.889999999999999,75.69383854292693,75.69159776894713,87.24,34.68,196.42381456002747,189.27,-1623.0,-3.0,-99.0,-24.0,0.0,0.0,0.1402965581393814,18.89,0.0,6.0,0.0,0.0,1.0,0.0,11.0,6.0,-25.186846038863976,3813.7512713558967,-20969.279129564144,25808.80480644904,1.0,0,0,0,1
(주)티엔엔터테인먼트,131100,2015,-1.0,-1.0,0.0,-1.0,38.0,26.0,195.0,136.0,53.0,-29.0,1.0,17.0,34.0,-27.3,-12.52,-19.2,-8.29,-8.4,-16.81,4.78,-13.24,-17.10184910799445,-17.1,-13.72,-17.78,3.42,-15.99,8681.0,8.0,16.0,15.0,-125.0,-20.0,0.5513204957856842,10.23,5.0,1.0,1.0,1.0,1.0,3.0,17.0,13.0,-2.6162215628091,963.0210659874012,-138870.01273477133,591.144940357686,1.0,0,0,0,1
(주)파루,43200,2018,-80.0,-842.0,-25.0,-33.0,106.0,89.0,44.0,39.0,3.0,2.0,30.0,29.0,69.0,-54.56,-52.93,-71.42,-43.26,-43.66,-70.34,-0.37,-18.270000000000003,-29.28983951807416,-29.29,-52.01,-12.54,25.92,-9.23,-18498.0,-38.0,-79.0,-51.0,0.0,0.0,0.7492438570515484,5.35,2.0,1.0,1.0,1.0,1.0,2.0,29.0,24.0,-2.992383025027204,2429.552802337851,-11915.157102238,2244.326828018186,1.0,0,0,0,1
(주)파인디앤씨,49120,2020,11.040226638905438,19.0,6.0402266389054375,11.0,65.0,62.0,152.0,116.0,39.0,-16.0,22.0,30.0,40.0,-28.65,-18.64,-19.58,-7.79,-8.08,-13.2,1.33,-20.22,-16.587114006670475,-16.59,-22.71,-13.71,-24.94,-12.68,8366.0,10.0,31.0,14.0,-136.0,-33.0,0.6733531024028939,5.96,2.0,2.0,1.0,1.0,1.0,2.0,25.0,23.0,-3.972286374133949,1323.8016082609656,-52269.76027373572,779.1510268568048,1.0,0,0,0,1
(주)파인디지털,38950,2017,-25.0,0.0,-3.0,-4.0,1047.6033995835814,899.0,14.0,7.0,0.0,63.0,141.0,69.0,88.0,-5.12,-5.62,-5.98,-2.81,-3.53,-4.84,-0.98,-5.1000000000000005,-4.673844230919928,-4.67,-3.55,-7.14,-2.52,3.97,15994.0,16.0,342.0,21.0,-28.0,-17.0,0.746587825122615,7.94,1.0,17.0,1.0,1.0,2.0,1.0,32.0,24.0,-10.39447731755424,599.2094442656125,90390.49847746293,707.0139635636166,1.0,0,0,0,1
(주)파인테크닉스,106240,2018,3.0,7.0,2.0,2.0,79.0,55.0,122.0,106.0,25.0,-10.0,13.0,38.0,45.0,-40.49,-16.47,-16.32,-10.3,-10.5,-14.48,1.86,9.15,-22.28249451391916,-22.28,-40.7,-4.28,-25.89,-34.04,9454.0,6.0,33.0,7.0,-224.0,-95.0,0.8290671036436771,4.27,2.0,3.0,1.0,1.0,1.0,2.0,15.0,15.0,-2.4280575539568345,719.3510074563827,48932.28845608942,391.48819637983206,1.0,0,0,0,1
(주)팬스타엔터프라이즈,54300,2014,-17.0,-24.0,-12.0,-9.0,122.0,94.0,243.0,220.0,48.0,14.0,10.0,78.0,29.0,-14.51,-4.19,-3.24,1.82,1.6,1.39,2.9,68.28,-17.512141754578813,-17.51,-23.65,15.77,-1.93,24.46,4000.0,21.0,172.0,16.0,-20.0,5.0,1.274629158619911,3.47,2.0,12.0,1.0,1.0,6.0,1.0,29.0,22.0,-66.56862745098039,10269.459032260756,-177227.2531949567,2351.0610342870737,1.0,0,0,0,1
(주)팬엔터테인먼트,68050,2015,-6.0,-8.0,-3.0,-9.0,68.0,64.0,78.0,64.0,34.0,-11.0,9.0,24.0,56.0,-17.68,-11.14,-33.53,-6.11,-6.24,-20.38,2.75,-18.31,-5.184929119148096,-5.18,-26.7,4.76,-38.9,2.4,-1846.0,-3.0,-4.0,-9.0,0.0,0.0,0.3145661181582918,9.93,1.0,1.0,0.0,0.0,0.0,1.0,26.0,18.0,-8.333333333333334,1562.162055085968,-12874.009040199742,2786.1787510022177,1.0,0,0,0,1
(주)포인트모바일,318020,2022,-6.0,-10.0,-3.0,-2.0,174.0,86.0,80.0,75.0,27.0,31.0,22.0,72.0,55.0,-5.4,-3.83,-2.86,0.5,0.4,0.36,0.43,0.0499999999999998,-8.675803886461619,-8.68,-10.13,-4.74,14.75,31.83,15401.0,20.0,721.0,18.0,-16.0,28.0,1.1505382941937028,5.86,3.0,8.0,1.0,1.0,4.0,2.0,18.0,4.0,56.5625,5435.108643420501,-74170.34999886731,2617.3253237460453,1.0,0,0,0,1
(주)플레이위드,23770,2014,-2.0,0.0,-2.0,-16.0,24.55750697204013,18.59773361094557,1140.9076499464634,878.1371130041703,0.0,-41.040226638905445,1.0,9.758640166567343,6.919546722189114,63.8,40.9,26.2,0.78,0.67,6.53,0.17,156.88983108090676,-6.521469700439411,-4.86,-73.6568217603814,114.16899883664887,0.72,-29.86,3624.0,5.0,1749.0,46.0,57.0,32.0,0.11256307610650566,9.2,0.0,32.0,2.0,0.0,0.0,0.0,40.0,30.0,5.980707395498392,3984.878742510881,-31254.172951075103,2023.8603996455029,1.0,0,0,0,1
(주)피에이치씨,57880,2014,-23.0,-35.0,-8.0,-26.0,226.0,146.0,49.0,45.0,22.0,38.0,25.0,68.0,67.0,-71.17,-53.81,-248.44,-36.93,-37.43,-176.45,0.98,-67.19,-43.0929839577874,-43.09,-48.65,-25.85,-50.12,-25.1,-23688.016521427988,-43.482719666865314,-237.0,-204.16090655562178,0.0,0.0,0.2924392159924144,1.1987365411064759,0.0,1.0,0.0,0.0,1.0,0.0,26.0,21.0,-0.6228253305497564,665.0651590613871,-2102.280236424997,1524.9449824637636,1.0,0,0,0,1
(주)피엔티 엠에스,257370,2020,-15.0,-21.0,-8.0,-28.0,111.0,66.0,117.0,103.0,38.0,5.0,10.0,52.0,46.0,-30.15,-16.88,-56.68,-15.08,-15.1,-54.4,3.92,-31.48,-9.777170451841762,-9.56,-17.45,1.07,-50.33,0.9,-3921.0,-7.0,-17.0,-22.0,0.0,0.0,0.2921641429883946,1.67,1.0,1.0,0.0,0.0,1.0,1.0,23.0,6.0,-5.781544256120528,2151.864984207767,-5220.109377054236,3396.488455546056,1.0,0,0,0,1
(주)하이트론씨스템즈,19490,2014,-13.0,-1567.0765171327469,-4.0,-3.0,281.0,166.0,41.0,27.0,0.0,35.0,31.0,54.0,71.0,-13.21,-9.76,-8.61,-7.95,-8.12,-7.58,-0.13,-1.3400000000000016,-15.527589918339691,-15.53,-23.02,-4.72,-25.4,-4.64,8791.0,14.0,36.0,12.0,-71.0,-54.0,1.1695541524001951,4.53,3.0,3.0,1.0,1.0,2.0,2.0,38.0,26.0,-3.7066473988439306,646.0933182454268,-9151.349640576433,392.7385035482944,1.0,0,0,0,1
(주)한국화장품제조,3350,2014,-12.0,-23.0,-4.0,-5.0,175.0,147.0,42.0,40.0,15.0,21.0,1.0,50.0,71.0,26.65,21.76,22.02,4.74,4.59,5.64,0.63,35.48,16.0601700695487,16.06,5.46,28.94,13.96,2.87,12387.0,26.0,99.0,35.0,63.0,65.0,0.7562778918382218,2.18,2.0,3.0,1.0,1.0,2.0,2.0,62.0,46.0,3.7093779015784585,1092.8347002212429,-155248.06640256554,1021.2463478296356,1.0,0,0,0,1
(주)한빛소프트,47080,2017,-18.0,-349.0,-7.0,-7.0,216.0,211.0,69.0,41.0,2.0,28.0,42.0,53.0,59.0,6.22,4.81,2.81,-3.29,-3.82,-3.7,-0.1,43.89,-8.509742918267664,-8.51,0.75,-17.01,27.89,43.45,8273.0,23.0,2035.0,21.0,13.0,41.0,1.0799392432982493,7.33,2.0,114.0,2.0,1.0,2.0,2.0,25.0,22.0,42.13592233009709,4995.689376594737,-40436.84112488988,2736.7896938949334,1.0,0,0,0,1
그린생명과학(주),114450,2022,-20.0,-30.0,-3.0,-5.0,280.0,216.0,19.0,18.0,11.0,27.0,30.0,42.0,84.0,-6.47,-6.67,-9.66,-4.96,-5.89,-10.84,-1.41,-1.0499999999999998,-13.261839621272497,-13.26,-1.67,-20.18,44.07,-26.42,3747.0,6.0,14.0,10.0,-94.0,-16.0,0.5847171822060425,12.25,2.0,1.0,1.0,1.0,1.0,1.0,19.0,15.0,-25.23404255319149,1689.812539092944,-19541.517981601755,2436.6587209768813,1.0,0,0,0,1
나노캠텍(주),91970,2017,-10.0,-13.0,-3.0,-3.0,224.0,194.0,34.0,34.0,19.0,32.0,72.0,57.0,74.0,-13.76,-10.65,-12.56,-6.4,-7.83,-9.62,-0.34,-5.68,-12.626550555028471,-12.63,-17.55,-5.14,21.94,-6.29,1232.0,2.0,4.0,2.0,-660.0,-451.0,0.8726473482904835,6.25,2.0,2.0,1.0,1.0,2.0,1.0,25.0,17.0,-11.057692307692308,1665.9017866819966,-16573.827925198657,1421.080009599926,1.0,0,0,0,1
보성파워텍(주),6910,2018,-29.0,-65.0,-11.0,-12.0,164.0,92.0,59.0,55.0,16.0,22.0,37.0,57.0,63.0,-7.34,-5.36,-5.79,-0.99,-1.06,-1.24,0.81,3.25,0.5345197669330317,0.53,2.9,-2.46,39.27,-0.71,7737.0,6.0,19.0,7.0,-79.0,-23.0,0.8508050737371576,6.07,3.0,3.0,1.0,1.0,2.0,2.0,54.0,30.0,-21.782608695652176,1465.2427617312596,-9726.567256597602,1086.3040452265209,1.0,0,0,0,1
비유테크놀러지,230980,2019,7.0,24.0,5.0,12.0,75.0,56.0,207.0,204.0,20.0,-16.0,47.0,50.0,33.0,-71.91,-31.74,-88.5,-2.81,-2.83,-10.01,7.18,-66.49,-43.03571318330685,-43.04,-49.33,-34.96,-64.15424930279599,-66.22,-4134.0,-12.0,-94.0,-32.0,0.0,0.0,0.3898743314436744,6.09,1.0,1.0,0.0,0.0,1.0,1.0,9.959773361094557,8.0,-8.122392211404728,6908.760761958599,-56477.39816613142,5765.148644804295,1.0,0,0,0,1
